date,ticker,adj_close
2025-08-01,^GSPC,6238.009765625
2025-08-04,^GSPC,6329.93994140625
2025-08-05,^GSPC,6299.18994140625
2025-08-06,^GSPC,6345.06005859375
2025-08-07,^GSPC,6340.0
2025-08-08,^GSPC,6389.4501953125
2025-08-11,^GSPC,6373.4501953125
2025-08-12,^GSPC,6445.759765625
2025-08-13,^GSPC,6466.580078125
2025-08-14,^GSPC,6468.5400390625
2025-08-15,^GSPC,6449.7998046875
2025-08-18,^GSPC,6449.14990234375
2025-08-19,^GSPC,6411.3701171875
2025-08-20,^GSPC,6395.77978515625
2025-08-21,^GSPC,6370.169921875
2025-08-22,^GSPC,6466.91015625
2025-08-25,^GSPC,6439.31982421875
2025-08-26,^GSPC,6465.93994140625
2025-08-27,^GSPC,6481.39990234375
2025-08-28,^GSPC,6501.85986328125
2025-08-29,^GSPC,6460.259765625
