date,ticker,adj_close
2023-09-01,^GSPC,4515.77001953125
2023-09-05,^GSPC,4496.830078125
2023-09-06,^GSPC,4465.47998046875
2023-09-07,^GSPC,4451.14013671875
2023-09-08,^GSPC,4457.490234375
2023-09-11,^GSPC,4487.4599609375
2023-09-12,^GSPC,4461.89990234375
2023-09-13,^GSPC,4467.43994140625
2023-09-14,^GSPC,4505.10009765625
2023-09-15,^GSPC,4450.31982421875
2023-09-18,^GSPC,4453.52978515625
2023-09-19,^GSPC,4443.9501953125
2023-09-20,^GSPC,4402.2001953125
2023-09-21,^GSPC,4330.0
2023-09-22,^GSPC,4320.06005859375
2023-09-25,^GSPC,4337.43994140625
2023-09-26,^GSPC,4273.52978515625
2023-09-27,^GSPC,4274.509765625
2023-09-28,^GSPC,4299.7001953125
2023-09-29,^GSPC,4288.0498046875
