date,ticker,adj_close
2023-10-02,^GSPC,4288.39013671875
2023-10-03,^GSPC,4229.4501953125
2023-10-04,^GSPC,4263.75
2023-10-05,^GSPC,4258.18994140625
2023-10-06,^GSPC,4308.5
2023-10-09,^GSPC,4335.66015625
2023-10-10,^GSPC,4358.240234375
2023-10-11,^GSPC,4376.9501953125
2023-10-12,^GSPC,4349.60986328125
2023-10-13,^GSPC,4327.77978515625
2023-10-16,^GSPC,4373.6298828125
2023-10-17,^GSPC,4373.2001953125
2023-10-18,^GSPC,4314.60009765625
2023-10-19,^GSPC,4278.0
2023-10-20,^GSPC,4224.16015625
2023-10-23,^GSPC,4217.0400390625
2023-10-24,^GSPC,4247.68017578125
2023-10-25,^GSPC,4186.77001953125
2023-10-26,^GSPC,4137.22998046875
2023-10-27,^GSPC,4117.3701171875
2023-10-30,^GSPC,4166.81982421875
2023-10-31,^GSPC,4193.7998046875
