date,ticker,adj_close
2019-02-01,^GSPC,2706.530029296875
2019-02-04,^GSPC,2724.8701171875
2019-02-05,^GSPC,2737.699951171875
2019-02-06,^GSPC,2731.610107421875
2019-02-07,^GSPC,2706.050048828125
2019-02-08,^GSPC,2707.8798828125
2019-02-11,^GSPC,2709.800048828125
2019-02-12,^GSPC,2744.72998046875
2019-02-13,^GSPC,2753.030029296875
2019-02-14,^GSPC,2745.72998046875
2019-02-15,^GSPC,2775.60009765625
2019-02-19,^GSPC,2779.760009765625
2019-02-20,^GSPC,2784.699951171875
2019-02-21,^GSPC,2774.8798828125
2019-02-22,^GSPC,2792.669921875
2019-02-25,^GSPC,2796.110107421875
2019-02-26,^GSPC,2793.89990234375
2019-02-27,^GSPC,2792.3798828125
2019-02-28,^GSPC,2784.489990234375
