date,ticker,adj_close
2025-07-01,AAPL,207.3833770751953
2025-07-01,AMZN,220.4600067138672
2025-07-01,GOOGL,175.56802368164062
2025-07-01,JPM,287.6192932128906
2025-07-01,META,718.149169921875
2025-07-01,MSFT,490.3247375488281
2025-07-01,NVDA,153.2828369140625
2025-07-01,TSLA,300.7099914550781
2025-07-01,UNH,321.93084716796875
2025-07-01,XOM,107.29439544677734
2025-07-02,AAPL,211.99366760253906
2025-07-02,AMZN,219.9199981689453
2025-07-02,GOOGL,178.3636932373047
2025-07-02,JPM,289.19403076171875
2025-07-02,META,712.5076293945312
2025-07-02,MSFT,489.36810302734375
2025-07-02,NVDA,157.2323760986328
2025-07-02,TSLA,315.6499938964844
2025-07-02,UNH,303.5906066894531
2025-07-02,XOM,109.07215881347656
2025-07-03,AAPL,213.10133361816406
2025-07-03,AMZN,223.41000366210938
2025-07-03,GOOGL,179.2523193359375
2025-07-03,JPM,294.56787109375
2025-07-03,META,717.9395141601562
2025-07-03,MSFT,497.0909423828125
2025-07-03,NVDA,159.3221435546875
2025-07-03,TSLA,315.3500061035156
2025-07-03,UNH,304.56781005859375
2025-07-03,XOM,110.20167541503906
2025-07-07,AAPL,209.50889587402344
2025-07-07,AMZN,223.47000122070312
2025-07-07,GOOGL,176.5165557861328
2025-07-07,JPM,290.557373046875
2025-07-07,META,717.2804565429688
2025-07-07,MSFT,495.974853515625
2025-07-07,NVDA,158.22227478027344
2025-07-07,TSLA,293.94000244140625
2025-07-07,UNH,299.7903137207031
2025-07-07,XOM,109.13108825683594
2025-07-08,AAPL,209.5687713623047
2025-07-08,AMZN,219.36000061035156
2025-07-08,GOOGL,174.09031677246094
2025-07-08,JPM,281.4118347167969
2025-07-08,META,719.5970458984375
2025-07-08,MSFT,494.8786926269531
2025-07-08,NVDA,159.98207092285156
2025-07-08,TSLA,297.80999755859375
2025-07-08,UNH,303.72882080078125
2025-07-08,XOM,112.15623474121094
2025-07-09,AAPL,210.69639587402344
2025-07-09,AMZN,222.5399932861328
2025-07-09,GOOGL,176.34681701660156
2025-07-09,JPM,281.7900085449219
2025-07-09,META,731.6890258789062
2025-07-09,MSFT,501.74456787109375
2025-07-09,NVDA,162.86175537109375
2025-07-09,TSLA,295.8800048828125
2025-07-09,UNH,299.0006408691406
2025-07-09,XOM,111.77317810058594
2025-07-10,AAPL,211.9637451171875
2025-07-10,AMZN,222.25999450683594
2025-07-10,GOOGL,177.34527587890625
2025-07-10,JPM,286.7956848144531
2025-07-10,META,726.1572265625
2025-07-10,MSFT,499.7216796875
2025-07-10,NVDA,164.0816192626953
2025-07-10,TSLA,309.8699951171875
2025-07-10,UNH,295.64453125
2025-07-10,XOM,112.88304901123047
2025-07-11,AAPL,210.7163543701172
2025-07-11,AMZN,225.02000427246094
2025-07-11,GOOGL,179.91131591796875
2025-07-11,JPM,285.4720764160156
2025-07-11,META,716.4417114257812
2025-07-11,MSFT,501.55523681640625
2025-07-11,NVDA,164.90151977539062
2025-07-11,TSLA,313.510009765625
2025-07-11,UNH,300.17529296875
2025-07-11,XOM,113.3741455078125
2025-07-14,AAPL,208.1816864013672
2025-07-14,AMZN,225.69000244140625
2025-07-14,GOOGL,181.2791748046875
2025-07-14,JPM,287.30322265625
2025-07-14,META,719.8466796875
2025-07-14,MSFT,501.2562561035156
2025-07-14,NVDA,164.05162048339844
2025-07-14,TSLA,316.8999938964844
2025-07-14,UNH,296.70068359375
2025-07-14,XOM,111.89103698730469
2025-07-15,AAPL,208.67066955566406
2025-07-15,AMZN,226.35000610351562
2025-07-15,GOOGL,181.718505859375
2025-07-15,JPM,285.1636047363281
2025-07-15,META,709.3323364257812
