date,ticker,adj_close
2018-05-01,^GSPC,2654.800048828125
2018-05-02,^GSPC,2635.669921875
2018-05-03,^GSPC,2629.72998046875
2018-05-04,^GSPC,2663.419921875
2018-05-07,^GSPC,2672.6298828125
2018-05-08,^GSPC,2671.919921875
2018-05-09,^GSPC,2697.7900390625
2018-05-10,^GSPC,2723.070068359375
2018-05-11,^GSPC,2727.719970703125
2018-05-14,^GSPC,2730.1298828125
2018-05-15,^GSPC,2711.449951171875
2018-05-16,^GSPC,2722.4599609375
2018-05-17,^GSPC,2720.1298828125
2018-05-18,^GSPC,2712.969970703125
2018-05-21,^GSPC,2733.010009765625
2018-05-22,^GSPC,2724.43994140625
2018-05-23,^GSPC,2733.2900390625
2018-05-24,^GSPC,2727.760009765625
2018-05-25,^GSPC,2721.330078125
2018-05-29,^GSPC,2689.860107421875
2018-05-30,^GSPC,2724.010009765625
2018-05-31,^GSPC,2705.27001953125
