date,ticker,adj_close
2019-09-03,AAPL,49.48260498046875
2019-09-03,AMZN,89.49199676513672
2019-09-03,GOOGL,58.03897476196289
2019-09-03,JPM,91.27311706542969
2019-09-03,META,181.12478637695312
2019-09-03,MSFT,128.72940063476562
2019-09-03,NVDA,4.0829854011535645
2019-09-03,TSLA,15.000666618347168
2019-09-03,UNH,207.35072326660156
2019-09-03,XOM,51.27231979370117
2019-09-04,AAPL,50.322147369384766
2019-09-04,AMZN,90.03099822998047
2019-09-04,GOOGL,58.670204162597656
2019-09-04,JPM,92.37454986572266
2019-09-04,META,185.84182739257812
2019-09-04,MSFT,130.23397827148438
2019-09-04,NVDA,4.197142124176025
2019-09-04,TSLA,14.711999893188477
2019-09-04,UNH,203.8531494140625
2019-09-04,XOM,51.818233489990234
2019-09-05,AAPL,51.3060417175293
2019-09-05,AMZN,92.03600311279297
2019-09-05,GOOGL,60.15498733520508
2019-09-05,JPM,94.47640991210938
2019-09-05,META,189.57574462890625
2019-09-05,MSFT,132.52392578125
2019-09-05,NVDA,4.470219135284424
2019-09-05,TSLA,15.305333137512207
2019-09-05,UNH,206.4246063232422
2019-09-05,XOM,52.551124572753906
2019-09-06,AAPL,51.30121994018555
2019-09-06,AMZN,91.67549896240234
2019-09-06,GOOGL,59.863685607910156
2019-09-06,JPM,94.67822265625
2019-09-06,META,186.1894073486328
2019-09-06,MSFT,131.62496948242188
2019-09-06,NVDA,4.443109512329102
2019-09-06,TSLA,15.16333293914795
2019-09-06,UNH,205.89413452148438
2019-09-06,XOM,53.044700622558594
2019-09-09,AAPL,51.52012252807617
2019-09-09,AMZN,91.56749725341797
2019-09-09,GOOGL,59.81157684326172
2019-09-09,JPM,97.02392578125
2019-09-09,META,187.45062255859375
2019-09-09,MSFT,130.1298828125
2019-09-09,NVDA,4.489119529724121
2019-09-09,TSLA,15.452667236328125
2019-09-09,UNH,207.4046173095703
2019-09-09,XOM,53.46349334716797
2019-09-10,AAPL,52.12873077392578
2019-09-10,AMZN,91.02749633789062
2019-09-10,GOOGL,59.832916259765625
2019-09-10,JPM,98.25984954833984
2019-09-10,META,184.87857055664062
2019-09-10,MSFT,128.76724243164062
2019-09-10,NVDA,4.555772304534912
2019-09-10,TSLA,15.702667236328125
2019-09-10,UNH,209.00497436523438
2019-09-10,XOM,53.89724349975586
2019-09-11,AAPL,53.78617477416992
2019-09-11,AMZN,91.14949798583984
