date,ticker,adj_close
2018-02-01,AAPL,39.29270553588867
2018-02-01,AMZN,69.5
2018-02-01,GOOGL,58.63645935058594
2018-02-01,JPM,94.3860855102539
2018-02-01,META,191.7505645751953
2018-02-01,MSFT,86.69329071044922
2018-02-01,NVDA,5.9458842277526855
2018-02-01,TSLA,23.28333282470703
2018-02-01,UNH,206.96249389648438
2018-02-01,XOM,61.77273941040039
2018-02-02,AAPL,37.587791442871094
2018-02-02,AMZN,71.49749755859375
2018-02-02,GOOGL,55.54035186767578
2018-02-02,JPM,92.29436492919922
2018-02-02,META,188.96006774902344
2018-02-02,MSFT,84.4123764038086
2018-02-02,NVDA,5.773317813873291
2018-02-02,TSLA,22.916667938232422
2018-02-02,UNH,204.02381896972656
2018-02-02,XOM,58.624114990234375
2018-02-05,AAPL,36.64868927001953
2018-02-05,AMZN,69.5
2018-02-05,GOOGL,52.72114944458008
2018-02-05,JPM,87.86861419677734
2018-02-05,META,180.00262451171875
2018-02-05,MSFT,80.93580627441406
2018-02-05,NVDA,5.283308506011963
2018-02-05,TSLA,22.208667755126953
2018-02-05,UNH,193.58856201171875
2018-02-05,XOM,55.28824234008789
2018-02-06,AAPL,38.18029022216797
2018-02-06,AMZN,72.14199829101562
2018-02-06,GOOGL,53.81489181518555
2018-02-06,JPM,90.54185485839844
2018-02-06,META,184.02452087402344
2018-02-06,MSFT,83.9985122680664
2018-02-06,NVDA,5.577017784118652
2018-02-06,TSLA,22.264667510986328
2018-02-06,UNH,198.12867736816406
2018-02-06,XOM,54.33810043334961
2018-02-07,AAPL,37.36295700073242
2018-02-07,AMZN,70.83899688720703
2018-02-07,GOOGL,52.37477493286133
2018-02-07,JPM,91.1556396484375
2018-02-07,META,178.93008422851562
2018-02-07,MSFT,82.41658020019531
2018-02-07,NVDA,5.656624794006348
2018-02-07,TSLA,23.0
2018-02-07,UNH,198.69178771972656
2018-02-07,XOM,53.36022186279297
2018-02-08,AAPL,36.33486557006836
2018-02-08,AMZN,67.5250015258789
2018-02-08,GOOGL,50.00765609741211
2018-02-08,JPM,87.12561798095703
2018-02-08,META,170.38978576660156
2018-02-08,MSFT,78.18582916259766
2018-02-08,NVDA,5.377749443054199
2018-02-08,TSLA,21.01533317565918
2018-02-08,UNH,190.45620727539062
2018-02-08,XOM,52.7568359375
2018-02-09,AAPL,36.779296875
2018-02-09,AMZN,66.9800033569336
2018-02-09,GOOGL,51.92119598388672
2018-02-09,JPM,88.87006378173828
2018-02-09,META,174.8883514404297
2018-02-09,MSFT,81.10135650634766
2018-02-09,NVDA,5.737718105316162
2018-02-09,TSLA,20.69466781616211
2018-02-09,UNH,194.41567993164062
2018-02-09,XOM,53.0931510925293
2018-02-12,AAPL,38.260704040527344
2018-02-12,AMZN,69.3115005493164
2018-02-12,GOOGL,52.33258819580078
2018-02-12,JPM,90.24301147460938
2018-02-12,META,175.18626403808594
2018-02-12,MSFT,81.9751205444336
2018-02-12,NVDA,5.637589454650879
2018-02-12,TSLA,21.048667907714844
2018-02-12,UNH,198.577392578125
2018-02-12,XOM,53.54155349731445
2018-02-13,AAPL,38.644012451171875
2018-02-13,AMZN,70.72550201416016
2018-02-13,GOOGL,52.31175231933594
2018-02-13,JPM,90.80028533935547
2018-02-13,META,171.94888305664062
2018-02-13,MSFT,82.61888122558594
2018-02-13,NVDA,5.751314640045166
2018-02-13,TSLA,21.577333450317383
2018-02-13,UNH,199.4132843017578
2018-02-13,XOM,53.45746994018555
2018-02-14,AAPL,39.35649871826172
2018-02-14,AMZN,72.55249786376953
2018-02-14,GOOGL,53.232784271240234
2018-02-14,JPM,92.90008544921875
2018-02-14,META,178.27468872070312
2018-02-14,MSFT,83.91255950927734
2018-02-14,NVDA,5.968630313873291
2018-02-14,TSLA,21.487333297729492
2018-02-14,UNH,201.29615783691406
2018-02-14,XOM,53.56957244873047
2018-02-15,AAPL,40.67803192138672
2018-02-15,AMZN,73.08799743652344
2018-02-15,GOOGL,54.15878677368164
2018-02-15,JPM,93.28773498535156
2018-02-15,META,178.71165466308594
2018-02-15,MSFT,85.62207794189453
2018-02-15,NVDA,6.0942230224609375
2018-02-15,TSLA,22.271333694458008
2018-02-15,UNH,198.86778259277344
2018-02-15,XOM,53.39441680908203
2018-02-16,AAPL,40.54634094238281
2018-02-16,AMZN,72.43450164794922
2018-02-16,GOOGL,54.36424255371094
2018-02-16,JPM,92.61741638183594
2018-02-16,META,176.1296844482422
2018-02-16,MSFT,85.01219940185547
2018-02-16,NVDA,6.028459548950195
2018-02-16,TSLA,22.365999221801758
2018-02-16,UNH,201.81532287597656
2018-02-16,XOM,53.6256217956543
2018-02-20,AAPL,40.409969329833984
2018-02-20,AMZN,73.4175033569336
