date,ticker,adj_close
2020-05-01,^GSPC,2830.7099609375
2020-05-04,^GSPC,2842.739990234375
2020-05-05,^GSPC,2868.43994140625
2020-05-06,^GSPC,2848.419921875
2020-05-07,^GSPC,2881.18994140625
2020-05-08,^GSPC,2929.800048828125
2020-05-11,^GSPC,2930.18994140625
2020-05-12,^GSPC,2870.1201171875
2020-05-13,^GSPC,2820.0
2020-05-14,^GSPC,2852.5
2020-05-15,^GSPC,2863.699951171875
2020-05-18,^GSPC,2953.909912109375
2020-05-19,^GSPC,2922.93994140625
2020-05-20,^GSPC,2971.610107421875
2020-05-21,^GSPC,2948.510009765625
2020-05-22,^GSPC,2955.449951171875
2020-05-26,^GSPC,2991.77001953125
2020-05-27,^GSPC,3036.1298828125
2020-05-28,^GSPC,3029.72998046875
2020-05-29,^GSPC,3044.31005859375
